Time,ID1,ID2,S1,S2
16820,16,22,MED,MED
16840,11,15,MED,MED
16840,23,24,NUR,NUR
16840,21,23,NUR,NUR
16840,16,22,MED,MED
16860,11,15,MED,MED
16860,23,24,NUR,NUR
16860,16,22,MED,MED
16880,23,24,NUR,NUR
16880,16,22,MED,MED
16900,11,15,MED,MED
16900,23,24,NUR,NUR
16900,16,22,MED,MED
16900,11,16,MED,MED
16920,23,24,NUR,NUR
16920,36,44,NUR,PAT
16920,21,23,NUR,NUR
16920,16,22,MED,MED
16940,23,24,NUR,NUR
16940,36,44,NUR,PAT
16940,21,23,NUR,NUR
16940,16,22,MED,MED
16960,21,24,NUR,NUR
16960,23,24,NUR,NUR
16960,16,22,MED,MED
16980,23,24,NUR,NUR
16980,16,22,MED,MED
17000,11,22,MED,MED
17000,23,24,NUR,NUR
17000,16,22,MED,MED
17020,11,22,MED,MED
17020,21,24,NUR,NUR
17020,23,24,NUR,NUR
17020,21,23,NUR,NUR
17020,16,22,MED,MED
17020,11,16,MED,MED
17040,11,22,MED,MED
17040,21,24,NUR,NUR
17040,23,24,NUR,NUR
17040,21,23,NUR,NUR
17040,16,22,MED,MED
17060,11,22,MED,MED
17060,23,24,NUR,NUR
17080,11,22,MED,MED
17080,23,24,NUR,NUR
17080,16,22,MED,MED
17100,11,47,MED,PAT
17100,23,24,NUR,NUR
17100,21,23,NUR,NUR
17100,16,22,MED,MED
17120,23,24,NUR,NUR
17120,21,23,NUR,NUR
17140,21,24,NUR,NUR
17140,23,24,NUR,NUR
17160,23,24,NUR,NUR
17160,21,23,NUR,NUR
17180,23,24,NUR,NUR
17180,18,48,MED,PAT
17200,23,24,NUR,NUR
17200,36,44,NUR,PAT
17220,23,24,NUR,NUR
17220,16,22,MED,MED
17240,23,24,NUR,NUR
17240,16,22,MED,MED
17260,16,22,MED,MED
17280,21,23,NUR,NUR
17300,18,22,MED,MED
17320,23,48,NUR,PAT
17320,23,24,NUR,NUR
17320,24,48,NUR,PAT
17340,23,48,NUR,PAT
17340,23,24,NUR,NUR
17340,21,23,NUR,NUR
17360,23,48,NUR,PAT
17380,21,23,NUR,NUR
17400,21,23,NUR,NUR
17420,21,23,NUR,NUR
17440,21,23,NUR,NUR
17460,16,18,MED,MED
17460,21,23,NUR,NUR
17480,16,18,MED,MED
17480,21,23,NUR,NUR
17500,36,44,NUR,PAT
17500,21,23,NUR,NUR
17520,21,23,NUR,NUR
17540,21,23,NUR,NUR
17560,9,22,MED,MED
17560,21,23,NUR,NUR
17580,12,18,MED,MED
17580,9,22,MED,MED
17580,21,23,NUR,NUR
17600,12,18,MED,MED
17600,9,22,MED,MED
17600,21,23,NUR,NUR
17620,12,18,MED,MED
17620,9,22,MED,MED
17620,21,23,NUR,NUR
17640,12,18,MED,MED
17640,9,22,MED,MED
17640,21,23,NUR,NUR
17660,9,22,MED,MED
17660,21,23,NUR,NUR
17680,21,23,NUR,NUR
17700,12,18,MED,MED
17700,21,23,NUR,NUR
17720,9,22,MED,MED
17720,21,23,NUR,NUR
17740,9,22,MED,MED
17740,21,23,NUR,NUR
17760,36,44,NUR,PAT
17760,9,22,MED,MED
17760,21,23,NUR,NUR
17780,36,44,NUR,PAT
17780,9,22,MED,MED
17780,21,23,NUR,NUR
17800,21,23,NUR,NUR
17840,23,24,NUR,NUR
17860,23,48,NUR,PAT
17860,21,48,NUR,PAT
17860,23,24,NUR,NUR
17860,21,23,NUR,NUR
17880,23,48,NUR,PAT
17880,36,44,NUR,PAT
17880,21,23,NUR,NUR
17900,23,48,NUR,PAT
17900,11,22,MED,MED
17900,36,44,NUR,PAT
17900,9,22,MED,MED
17900,21,23,NUR,NUR
17920,23,48,NUR,PAT
17920,11,22,MED,MED
17920,23,24,NUR,NUR
17920,12,18,MED,MED
17920,9,22,MED,MED
17920,21,23,NUR,NUR
17940,12,22,MED,MED
17940,9,22,MED,MED
17960,12,22,MED,MED
17960,11,22,MED,MED
17960,24,48,NUR,PAT
17980,11,22,MED,MED
17980,23,24,NUR,NUR
17980,24,48,NUR,PAT
17980,12,18,MED,MED
17980,21,23,NUR,NUR
18000,11,22,MED,MED
18000,12,18,MED,MED
18020,11,22,MED,MED
18020,12,18,MED,MED
18040,11,22,MED,MED
18040,9,22,MED,MED
18060,11,22,MED,MED
18060,9,22,MED,MED
18080,11,22,MED,MED
18080,23,24,NUR,NUR
18080,9,22,MED,MED
18100,11,22,MED,MED
18100,9,22,MED,MED
18120,12,22,MED,MED
18120,11,22,MED,MED
18120,9,22,MED,MED
18140,11,18,MED,MED
18160,11,22,MED,MED
18180,11,22,MED,MED
18200,11,22,MED,MED
18240,21,24,NUR,NUR
18280,23,24,NUR,NUR
18300,23,24,NUR,NUR
18320,11,22,MED,MED
18340,19,23,ADM,NUR
18360,23,24,NUR,NUR
18360,19,23,ADM,NUR
18380,23,24,NUR,NUR
18380,19,23,ADM,NUR
18400,23,24,NUR,NUR
18420,23,24,NUR,NUR
18420,9,22,MED,MED
18440,19,23,ADM,NUR
18460,12,15,MED,MED
18460,15,22,MED,MED
18460,9,15,MED,MED
18460,9,22,MED,MED
18480,9,22,MED,MED
18500,9,22,MED,MED
18520,23,45,NUR,PAT
18520,15,22,MED,MED
18520,9,15,MED,MED
18520,9,22,MED,MED
18540,9,22,MED,MED
18560,24,49,NUR,PAT
18560,15,22,MED,MED
18560,9,22,MED,MED
18560,21,23,NUR,NUR
18580,24,49,NUR,PAT
18580,15,22,MED,MED
18580,8,21,NUR,NUR
18580,21,23,NUR,NUR
18580,24,38,NUR,PAT
18600,11,15,MED,MED
18620,16,22,MED,MED
18640,8,24,NUR,NUR
18640,15,22,MED,MED
18680,23,45,NUR,PAT
18680,21,45,NUR,PAT
18680,15,22,MED,MED
18700,23,68,NUR,PAT
18700,11,22,MED,MED
18700,24,49,NUR,PAT
18700,15,22,MED,MED
18720,24,49,NUR,PAT
18720,21,45,NUR,PAT
18740,24,49,NUR,PAT
18740,11,15,MED,MED
18740,15,22,MED,MED
18760,24,49,NUR,PAT
18760,11,15,MED,MED
18760,15,22,MED,MED
18780,24,49,NUR,PAT
18780,11,15,MED,MED
18800,11,15,MED,MED
18840,24,49,NUR,PAT
18860,11,15,MED,MED
18880,21,45,NUR,PAT
18880,15,22,MED,MED
18920,23,45,NUR,PAT
18920,11,15,MED,MED
18940,23,45,NUR,PAT
18940,15,22,MED,MED
18960,15,22,MED,MED
18980,23,45,NUR,PAT
18980,15,22,MED,MED
19000,15,22,MED,MED
19040,15,22,MED,MED
19040,36,41,NUR,PAT
19040,16,22,MED,MED
19060,11,15,MED,MED
19060,15,22,MED,MED
19060,18,22,MED,MED
19080,11,22,MED,MED
19080,11,15,MED,MED
19080,23,24,NUR,NUR
19080,23,49,NUR,PAT
19080,15,22,MED,MED
19080,36,41,NUR,PAT
19120,11,15,MED,MED
19120,15,22,MED,MED
19140,11,15,MED,MED
19160,11,15,MED,MED
19180,11,15,MED,MED
19200,11,15,MED,MED
19220,11,15,MED,MED
19220,15,22,MED,MED
19220,11,18,MED,MED
19240,11,15,MED,MED
19240,15,22,MED,MED
19240,11,18,MED,MED
19260,15,22,MED,MED
19260,11,18,MED,MED
19280,15,22,MED,MED
19280,11,18,MED,MED
19320,11,15,MED,MED
19320,11,18,MED,MED
19340,11,15,MED,MED
19340,36,41,NUR,PAT
19340,19,23,ADM,NUR
19340,11,18,MED,MED
19360,24,49,NUR,PAT
19360,11,15,MED,MED
19360,21,45,NUR,PAT
19360,15,22,MED,MED
19360,11,18,MED,MED
19380,21,45,NUR,PAT
19380,11,18,MED,MED
19400,11,15,MED,MED
19400,21,45,NUR,PAT
19400,15,22,MED,MED
19400,11,18,MED,MED
19420,21,45,NUR,PAT
19420,15,22,MED,MED
19420,11,18,MED,MED
19440,21,45,NUR,PAT
19440,15,22,MED,MED
19460,11,22,MED,MED
19460,21,45,NUR,PAT
19460,15,22,MED,MED
19460,19,23,ADM,NUR
19480,11,22,MED,MED
19480,21,45,NUR,PAT
19480,15,22,MED,MED
19500,11,22,MED,MED
19500,15,22,MED,MED
19520,15,22,MED,MED
19540,15,22,MED,MED
19540,21,23,NUR,NUR
19560,15,16,MED,MED
19560,21,23,NUR,NUR
19580,11,22,MED,MED
19580,11,15,MED,MED
19600,11,22,MED,MED
19600,11,15,MED,MED
19600,16,22,MED,MED
19600,11,16,MED,MED
19620,11,22,MED,MED
19620,15,22,MED,MED
19640,11,22,MED,MED
19640,11,15,MED,MED
19660,11,22,MED,MED
19660,11,15,MED,MED
19660,15,22,MED,MED
19680,11,22,MED,MED
19680,24,49,NUR,PAT
19700,11,22,MED,MED
19700,24,49,NUR,PAT
19720,11,22,MED,MED
19740,11,22,MED,MED
19760,11,22,MED,MED
19780,11,22,MED,MED
19780,23,49,NUR,PAT
19780,15,45,MED,PAT
19800,11,22,MED,MED
19820,15,22,MED,MED
19840,11,22,MED,MED
19840,15,22,MED,MED
19860,15,22,MED,MED
19880,15,22,MED,MED
19920,15,22,MED,MED
19920,19,23,ADM,NUR
19940,15,22,MED,MED
19960,24,49,NUR,PAT
19960,11,15,MED,MED
19960,15,22,MED,MED
19960,18,22,MED,MED
19960,11,18,MED,MED
19980,24,49,NUR,PAT
19980,15,22,MED,MED
19980,18,22,MED,MED
20000,11,22,MED,MED
20000,18,22,MED,MED
20000,15,18,MED,MED
20020,11,22,MED,MED
20020,11,15,MED,MED
20020,15,22,MED,MED
20020,18,22,MED,MED
20040,15,22,MED,MED
20040,23,66,NUR,PAT
20060,11,22,MED,MED
20060,11,15,MED,MED
20060,23,66,NUR,PAT
20080,21,24,NUR,NUR
20080,15,22,MED,MED
20080,23,66,NUR,PAT
20080,19,48,ADM,PAT
20100,36,51,NUR,PAT
20100,23,66,NUR,PAT
20100,19,48,ADM,PAT
20140,15,22,MED,MED
20140,19,23,ADM,NUR
20160,11,22,MED,MED
20160,11,15,MED,MED
20160,15,22,MED,MED
20180,11,22,MED,MED
20180,11,15,MED,MED
20200,11,22,MED,MED
20200,11,15,MED,MED
20200,21,24,NUR,NUR
20200,19,24,ADM,NUR
20200,15,22,MED,MED
20200,19,23,ADM,NUR
20220,23,45,NUR,PAT
20220,11,22,MED,MED
20220,11,15,MED,MED
20220,23,24,NUR,NUR
20220,19,24,ADM,NUR
20220,19,23,ADM,NUR
20220,21,23,NUR,NUR
20240,11,15,MED,MED
20240,19,23,ADM,NUR
20240,19,45,ADM,PAT
20240,21,23,NUR,NUR
20260,11,22,MED,MED
20260,11,15,MED,MED
20280,11,22,MED,MED
20280,19,45,ADM,PAT
20300,23,45,NUR,PAT
20300,23,24,NUR,NUR
20320,23,45,NUR,PAT
20320,36,51,NUR,PAT
20320,21,24,NUR,NUR
20340,8,40,NUR,PAT
20340,24,45,NUR,PAT
20340,21,24,NUR,NUR
20340,19,69,ADM,PAT
20360,24,45,NUR,PAT
20360,21,24,NUR,NUR
20360,19,45,ADM,PAT
20360,16,22,MED,MED
20380,19,24,ADM,NUR
20380,19,45,ADM,PAT
20380,11,16,MED,MED
20440,15,22,MED,MED
20480,21,51,NUR,PAT
20500,19,21,ADM,NUR
20520,19,23,ADM,NUR
20520,21,23,NUR,NUR
20540,19,23,ADM,NUR
20540,21,23,NUR,NUR
20560,23,70,NUR,PAT
20580,23,70,NUR,PAT
20600,23,70,NUR,PAT
20640,8,38,NUR,PAT
20660,21,23,NUR,NUR
20680,23,24,NUR,NUR
20720,19,24,ADM,NUR
20800,22,36,MED,NUR
20820,23,24,NUR,NUR
20820,21,23,NUR,NUR
20820,19,21,ADM,NUR
20840,19,21,ADM,NUR
20880,19,24,ADM,NUR
20900,23,24,NUR,NUR
20900,19,24,ADM,NUR
20920,21,24,NUR,NUR
20920,23,24,NUR,NUR
20940,23,24,NUR,NUR
20940,8,48,NUR,PAT
20940,19,23,ADM,NUR
20960,23,24,NUR,NUR
20960,19,24,ADM,NUR
20960,19,23,ADM,NUR
20960,21,23,NUR,NUR
20980,23,24,NUR,NUR
20980,19,23,ADM,NUR
20980,19,21,ADM,NUR
21000,23,24,NUR,NUR
21000,19,23,ADM,NUR
21000,21,23,NUR,NUR
21020,19,24,ADM,NUR
21020,19,23,ADM,NUR
21040,23,36,NUR,NUR
21040,19,23,ADM,NUR
21060,23,24,NUR,NUR
21080,8,49,NUR,PAT
21080,23,24,NUR,NUR
21100,19,23,ADM,NUR
21120,23,36,NUR,NUR
21140,21,23,NUR,NUR
21260,19,24,ADM,NUR
21280,23,36,NUR,NUR
21300,23,36,NUR,NUR
21340,21,23,NUR,NUR
21400,21,23,NUR,NUR
21420,19,24,ADM,NUR
21440,23,36,NUR,NUR
21440,21,23,NUR,NUR
21460,23,36,NUR,NUR
21460,19,24,ADM,NUR
21460,21,23,NUR,NUR
21480,23,36,NUR,NUR
21480,19,24,ADM,NUR
21500,23,36,NUR,NUR
21500,19,24,ADM,NUR
21500,19,23,ADM,NUR
21500,19,21,ADM,NUR
21540,8,23,NUR,NUR
21540,23,24,NUR,NUR
21540,21,23,NUR,NUR
21560,23,36,NUR,NUR
21560,8,21,NUR,NUR
21580,23,36,NUR,NUR
21580,21,23,NUR,NUR
21600,21,23,NUR,NUR
21600,19,21,ADM,NUR
21620,19,24,ADM,NUR
21640,19,24,ADM,NUR
21660,19,24,ADM,NUR
21680,19,24,ADM,NUR
21700,21,24,NUR,NUR
21720,23,36,NUR,NUR
21720,19,24,ADM,NUR
21740,19,24,ADM,NUR
21760,19,24,ADM,NUR
21780,19,24,ADM,NUR
21780,19,21,ADM,NUR
21800,19,24,ADM,NUR
21800,19,21,ADM,NUR
21820,19,24,ADM,NUR
21840,19,24,ADM,NUR
21860,19,24,ADM,NUR
21860,19,21,ADM,NUR
21880,19,21,ADM,NUR
21920,19,23,ADM,NUR
21980,19,24,ADM,NUR
22000,19,24,ADM,NUR
22020,19,24,ADM,NUR
22040,19,24,ADM,NUR
22060,19,24,ADM,NUR
22080,19,24,ADM,NUR
22080,19,21,ADM,NUR
22100,19,24,ADM,NUR
22100,19,21,ADM,NUR
22120,19,21,ADM,NUR
22160,19,24,ADM,NUR
22160,19,23,ADM,NUR
22180,19,24,ADM,NUR
22180,19,23,ADM,NUR
22180,19,21,ADM,NUR
22200,19,23,ADM,NUR
22220,19,23,ADM,NUR
22220,19,21,ADM,NUR
22240,19,23,ADM,NUR
22240,19,21,ADM,NUR
22260,21,24,NUR,NUR
22260,19,24,ADM,NUR
22260,19,21,ADM,NUR
22280,19,21,ADM,NUR
22300,19,21,ADM,NUR
22340,19,21,ADM,NUR
22360,19,21,ADM,NUR
22380,21,24,NUR,NUR
22380,19,21,ADM,NUR
22400,19,23,ADM,NUR
22400,19,21,ADM,NUR
22420,19,23,ADM,NUR
22420,19,21,ADM,NUR
22440,19,23,ADM,NUR
22440,19,21,ADM,NUR
22460,19,21,ADM,NUR
22480,19,21,ADM,NUR
22540,19,23,ADM,NUR
22580,23,36,NUR,NUR
22600,23,36,NUR,NUR
22600,21,23,NUR,NUR
22620,23,36,NUR,NUR
22620,19,24,ADM,NUR
22620,21,23,NUR,NUR
22640,19,23,ADM,NUR
22640,21,23,NUR,NUR
22660,21,23,NUR,NUR
22660,19,21,ADM,NUR
22680,21,23,NUR,NUR
22700,19,23,ADM,NUR
22700,21,23,NUR,NUR
22720,21,23,NUR,NUR
22720,19,21,ADM,NUR
22760,23,24,NUR,NUR
22760,21,23,NUR,NUR
22780,19,24,ADM,NUR
22780,19,23,ADM,NUR
22880,21,23,NUR,NUR
22900,21,23,NUR,NUR
22920,23,24,NUR,NUR
22940,8,24,NUR,NUR
22940,23,24,NUR,NUR
22960,21,23,NUR,NUR
22980,8,21,NUR,NUR
22980,19,45,ADM,PAT
22980,21,23,NUR,NUR
23020,21,36,NUR,NUR
23040,23,24,NUR,NUR
23040,19,45,ADM,PAT
23060,23,24,NUR,NUR
23080,23,36,NUR,NUR
23120,21,23,NUR,NUR
23140,21,23,NUR,NUR
23180,21,24,NUR,NUR
23220,21,23,NUR,NUR
23280,21,68,NUR,PAT
23320,24,68,NUR,PAT
23320,19,41,ADM,PAT
23320,21,24,NUR,NUR
23320,21,68,NUR,PAT
23340,24,68,NUR,PAT
23340,19,41,ADM,PAT
23340,21,24,NUR,NUR
23340,21,68,NUR,PAT
23360,24,68,NUR,PAT
23360,21,68,NUR,PAT
23380,24,68,NUR,PAT
23400,21,24,NUR,NUR
23400,21,68,NUR,PAT
23420,21,24,NUR,NUR
23440,8,23,NUR,NUR
23580,19,48,ADM,PAT
23600,21,24,NUR,NUR
23600,19,48,ADM,PAT
23640,24,44,NUR,PAT
23680,36,51,NUR,PAT
23680,21,24,NUR,NUR
23720,36,51,NUR,PAT
23760,21,24,NUR,NUR
23780,23,45,NUR,PAT
23780,21,24,NUR,NUR
23800,23,45,NUR,PAT
23820,21,24,NUR,NUR
23840,23,45,NUR,PAT
23840,21,24,NUR,NUR
23960,21,24,NUR,NUR
23960,19,23,ADM,NUR
24020,23,45,NUR,PAT
24020,21,51,NUR,PAT
24040,21,51,NUR,PAT
24060,23,45,NUR,PAT
24080,23,45,NUR,PAT
24080,21,24,NUR,NUR
24100,23,45,NUR,PAT
24100,21,24,NUR,NUR
24120,8,23,NUR,NUR
24120,23,45,NUR,PAT
24120,24,51,NUR,PAT
24120,21,24,NUR,NUR
24140,8,23,NUR,NUR
24140,24,51,NUR,PAT
24140,21,24,NUR,NUR
24160,21,24,NUR,NUR
24160,21,51,NUR,PAT
24180,8,23,NUR,NUR
24180,21,24,NUR,NUR
24180,21,51,NUR,PAT
24200,21,24,NUR,NUR
24220,21,24,NUR,NUR
24220,21,51,NUR,PAT
24240,8,23,NUR,NUR
24260,23,45,NUR,PAT
24280,23,45,NUR,PAT
24340,8,23,NUR,NUR
24360,8,23,NUR,NUR
24380,8,23,NUR,NUR
24400,8,23,NUR,NUR
24400,23,45,NUR,PAT
24420,8,23,NUR,NUR
24440,23,45,NUR,PAT
24460,23,45,NUR,PAT
24480,23,45,NUR,PAT
24500,23,45,NUR,PAT
24500,21,24,NUR,NUR
24500,8,45,NUR,PAT
24520,23,45,NUR,PAT
24520,8,45,NUR,PAT
24540,8,45,NUR,PAT
24600,19,21,ADM,NUR
24620,23,69,NUR,PAT
24660,8,36,NUR,NUR
24660,19,24,ADM,NUR
24660,23,69,NUR,PAT
24680,23,69,NUR,PAT
24700,21,24,NUR,NUR
24720,21,24,NUR,NUR
24740,23,38,NUR,PAT
24740,21,24,NUR,NUR
24760,23,38,NUR,PAT
24760,21,24,NUR,NUR
24780,23,38,NUR,PAT
24780,21,24,NUR,NUR
24800,23,38,NUR,PAT
24800,21,24,NUR,NUR
24820,23,38,NUR,PAT
24820,21,24,NUR,NUR
24840,36,42,NUR,PAT
24860,23,38,NUR,PAT
24880,23,38,NUR,PAT
24900,8,23,NUR,NUR
24900,23,38,NUR,PAT
24920,21,52,NUR,PAT
24920,23,38,NUR,PAT
24940,21,52,NUR,PAT
24940,23,38,NUR,PAT
24940,24,52,NUR,PAT
24960,21,52,NUR,PAT
24960,24,52,NUR,PAT
24980,23,38,NUR,PAT
24980,24,52,NUR,PAT
25000,24,52,NUR,PAT
25020,23,38,NUR,PAT
25040,36,42,NUR,PAT
25060,24,52,NUR,PAT
25080,21,24,NUR,NUR
25080,24,52,NUR,PAT
25120,21,24,NUR,NUR
25120,24,52,NUR,PAT
25140,21,24,NUR,NUR
25140,24,52,NUR,PAT
25160,36,42,NUR,PAT
25160,21,24,NUR,NUR
25160,24,52,NUR,PAT
25180,21,24,NUR,NUR
25180,23,49,NUR,PAT
25180,24,52,NUR,PAT
25200,21,52,NUR,PAT
25200,24,52,NUR,PAT
25220,8,23,NUR,NUR
25220,24,52,NUR,PAT
25240,8,23,NUR,NUR
25240,21,24,NUR,NUR
25240,24,52,NUR,PAT
25260,8,49,NUR,PAT
25260,21,24,NUR,NUR
25260,23,49,NUR,PAT
25260,24,52,NUR,PAT
25280,21,24,NUR,NUR
25280,23,49,NUR,PAT
25280,24,52,NUR,PAT
25300,8,49,NUR,PAT
25300,24,52,NUR,PAT
25320,23,49,NUR,PAT
25320,24,52,NUR,PAT
25340,8,23,NUR,NUR
25340,23,49,NUR,PAT
25360,36,42,NUR,PAT
25380,36,42,NUR,PAT
25380,21,24,NUR,NUR
25400,36,42,NUR,PAT
25420,21,47,NUR,PAT
25440,21,24,NUR,NUR
25480,36,42,NUR,PAT
25520,8,42,NUR,PAT
25540,8,42,NUR,PAT
25540,21,23,NUR,NUR
25560,23,24,NUR,NUR
25580,36,42,NUR,PAT
25600,36,42,NUR,PAT
25600,8,42,NUR,PAT
25620,36,42,NUR,PAT
25620,21,48,NUR,PAT
25640,36,42,NUR,PAT
25640,21,66,NUR,PAT
25640,8,42,NUR,PAT
25660,24,66,NUR,PAT
25680,21,24,NUR,NUR
25680,24,66,NUR,PAT
25700,21,24,NUR,NUR
25700,24,66,NUR,PAT
25720,23,70,NUR,PAT
25720,21,24,NUR,NUR
25740,8,23,NUR,NUR
25740,23,70,NUR,PAT
25740,21,24,NUR,NUR
25760,36,42,NUR,PAT
25760,8,23,NUR,NUR
25760,21,24,NUR,NUR
25780,36,42,NUR,PAT
25780,23,70,NUR,PAT
25780,21,24,NUR,NUR
25780,21,66,NUR,PAT
25780,24,66,NUR,PAT
25800,36,42,NUR,PAT
25800,8,23,NUR,NUR
25800,23,70,NUR,PAT
25800,24,66,NUR,PAT
25820,36,42,NUR,PAT
25820,21,24,NUR,NUR
25820,24,66,NUR,PAT
25840,36,42,NUR,PAT
25860,36,42,NUR,PAT
25860,8,23,NUR,NUR
25860,23,70,NUR,PAT
25880,36,42,NUR,PAT
25880,8,23,NUR,NUR
25880,23,70,NUR,PAT
25880,21,24,NUR,NUR
25900,8,23,NUR,NUR
25900,23,70,NUR,PAT
25920,36,42,NUR,PAT
25920,8,23,NUR,NUR
25940,36,42,NUR,PAT
25960,8,23,NUR,NUR
25960,24,42,NUR,PAT
25980,36,42,NUR,PAT
25980,8,23,NUR,NUR
25980,23,70,NUR,PAT
25980,24,36,NUR,NUR
25980,8,70,NUR,PAT
25980,24,42,NUR,PAT
26000,36,42,NUR,PAT
26000,24,36,NUR,NUR
26000,24,42,NUR,PAT
26020,36,42,NUR,PAT
26020,23,70,NUR,PAT
26020,24,36,NUR,NUR
26020,8,70,NUR,PAT
26020,24,42,NUR,PAT
26040,36,42,NUR,PAT
26040,24,36,NUR,NUR
26040,24,42,NUR,PAT
26060,36,42,NUR,PAT
26060,8,23,NUR,NUR
26060,23,70,NUR,PAT
26060,24,36,NUR,NUR
26080,36,42,NUR,PAT
26080,24,36,NUR,NUR
26080,24,42,NUR,PAT
26100,36,42,NUR,PAT
26120,36,42,NUR,PAT
26120,24,42,NUR,PAT
26180,24,42,NUR,PAT
26200,24,42,NUR,PAT
26240,23,24,NUR,NUR
26240,21,23,NUR,NUR
26260,21,23,NUR,NUR
26280,24,42,NUR,PAT
26300,36,42,NUR,PAT
26300,24,36,NUR,NUR
26300,24,42,NUR,PAT
26320,36,42,NUR,PAT
26320,24,36,NUR,NUR
26320,21,23,NUR,NUR
26340,36,42,NUR,PAT
26340,24,36,NUR,NUR
26340,24,42,NUR,PAT
26360,36,42,NUR,PAT
26360,8,23,NUR,NUR
26380,36,42,NUR,PAT
26380,24,36,NUR,NUR
26400,36,42,NUR,PAT
26400,24,36,NUR,NUR
26400,24,42,NUR,PAT
26420,24,42,NUR,PAT
26440,36,42,NUR,PAT
26460,8,70,NUR,PAT
26560,23,24,NUR,NUR
26580,23,41,NUR,PAT
26600,23,41,NUR,PAT
26620,23,41,NUR,PAT
26680,23,41,NUR,PAT
26820,8,23,NUR,NUR
26820,23,41,NUR,PAT
26940,23,24,NUR,NUR
27040,45,69,PAT,PAT
27040,21,23,NUR,NUR
27080,23,41,NUR,PAT
27100,23,41,NUR,PAT
27120,23,41,NUR,PAT
27160,23,24,NUR,NUR
27180,23,24,NUR,NUR
27220,36,51,NUR,PAT
27280,23,24,NUR,NUR
27340,23,24,NUR,NUR
27360,23,24,NUR,NUR
27380,23,24,NUR,NUR
27440,23,24,NUR,NUR
27460,23,24,NUR,NUR
27460,8,70,NUR,PAT
27520,36,52,NUR,PAT
27560,36,52,NUR,PAT
27600,8,23,NUR,NUR
27760,23,24,NUR,NUR
28020,36,68,NUR,PAT
28260,8,23,NUR,NUR
28380,23,24,NUR,NUR
28420,23,24,NUR,NUR
28460,23,24,NUR,NUR
28480,23,24,NUR,NUR
28500,23,24,NUR,NUR
28520,23,24,NUR,NUR
29320,21,23,NUR,NUR
29360,21,23,NUR,NUR
29380,21,23,NUR,NUR
29480,21,23,NUR,NUR
30120,21,23,NUR,NUR
30440,21,23,NUR,NUR
32100,32,34,NUR,NUR
32120,32,34,NUR,NUR
32500,32,34,NUR,NUR
32520,32,34,NUR,NUR
32540,32,34,NUR,NUR
32560,32,34,NUR,NUR
32620,32,34,NUR,NUR
32640,32,34,NUR,NUR
32660,32,34,NUR,NUR
32680,32,34,NUR,NUR
32860,32,34,NUR,NUR
32900,32,34,NUR,NUR
32920,32,34,NUR,NUR
32940,32,34,NUR,NUR
32960,32,34,NUR,NUR
33180,32,34,NUR,NUR
33660,32,34,NUR,NUR
33680,32,34,NUR,NUR
33700,32,34,NUR,NUR
33720,32,34,NUR,NUR
33740,32,34,NUR,NUR
33760,32,34,NUR,NUR
33780,32,34,NUR,NUR
33960,32,34,NUR,NUR
33980,34,66,NUR,PAT
34000,34,66,NUR,PAT
34060,34,66,NUR,PAT
34180,34,66,NUR,PAT
34280,34,48,NUR,PAT
34300,32,34,NUR,NUR
34340,32,34,NUR,NUR
34600,32,52,NUR,PAT
34620,32,34,NUR,NUR
34720,34,52,NUR,PAT
34920,34,41,NUR,PAT
34960,34,41,NUR,PAT
35120,34,51,NUR,PAT
35160,34,51,NUR,PAT
35180,34,51,NUR,PAT
35200,34,51,NUR,PAT
35200,32,34,NUR,NUR
35220,34,51,NUR,PAT
35240,34,51,NUR,PAT
35240,32,34,NUR,NUR
35260,34,51,NUR,PAT
35260,32,34,NUR,NUR
35280,34,51,NUR,PAT
35280,32,34,NUR,NUR
35360,32,51,NUR,PAT
35380,32,51,NUR,PAT
35540,32,34,NUR,NUR
35640,34,70,NUR,PAT
35660,34,70,NUR,PAT
35680,32,34,NUR,NUR
35680,34,70,NUR,PAT
35680,32,70,NUR,PAT
35700,32,70,NUR,PAT
35720,32,34,NUR,NUR
35740,32,34,NUR,NUR
35740,34,70,NUR,PAT
35760,32,34,NUR,NUR
35840,34,49,NUR,PAT
35860,34,49,NUR,PAT
35880,34,49,NUR,PAT
35900,34,49,NUR,PAT
35960,34,49,NUR,PAT
35960,32,49,NUR,PAT
35980,34,49,NUR,PAT
35980,32,34,NUR,NUR
36000,32,34,NUR,NUR
36040,32,34,NUR,NUR
36060,32,34,NUR,NUR
36120,34,49,NUR,PAT
36140,32,34,NUR,NUR
36180,32,34,NUR,NUR
36200,32,34,NUR,NUR
36200,32,49,NUR,PAT
36220,32,34,NUR,NUR
36220,32,49,NUR,PAT
36240,34,49,NUR,PAT
36240,32,49,NUR,PAT
36340,32,49,NUR,PAT
36360,32,34,NUR,NUR
36400,32,34,NUR,NUR
36400,32,49,NUR,PAT
36420,34,49,NUR,PAT
36420,34,38,NUR,PAT
36420,38,49,PAT,PAT
36460,32,49,NUR,PAT
36480,32,49,NUR,PAT
36500,32,34,NUR,NUR
36520,32,34,NUR,NUR
36640,34,42,NUR,PAT
36660,34,42,NUR,PAT
36680,34,42,NUR,PAT
36700,34,42,NUR,PAT
36720,34,42,NUR,PAT
36740,34,42,NUR,PAT
36800,34,42,NUR,PAT
36820,34,42,NUR,PAT
36840,32,34,NUR,NUR
36840,34,42,NUR,PAT
